sampled_at_utc	tcfs_pids	s3_established_sockets	highwater	limit
2026-05-13T23:32:29Z	13831,51372	9	11	8
2026-05-13T23:32:34Z	13831,51385	8	11	8
2026-05-13T23:32:39Z	13831,51398	8	11	8
2026-05-13T23:32:44Z	13831,51412	8	11	8
2026-05-13T23:32:49Z	13831,51428	8	11	8
2026-05-13T23:32:55Z	13831,51441	8	11	8
2026-05-13T23:33:00Z	13831,51454	9	11	8
2026-05-13T23:33:05Z	13831,51467	9	11	8
2026-05-13T23:33:10Z	13831,51484	9	11	8
2026-05-13T23:33:15Z	13831,51500	9	11	8
2026-05-13T23:33:20Z	13831,51513	9	11	8
2026-05-13T23:33:25Z	13831,51526	9	11	8
2026-05-13T23:33:30Z	13831,51544	9	11	8
2026-05-13T23:33:35Z	13831,51623	9	11	8
2026-05-13T23:33:40Z	13831,51638	9	11	8
2026-05-13T23:33:45Z	13831,51653	9	11	8
2026-05-13T23:33:50Z	13831,51666	9	11	8
2026-05-13T23:33:56Z	13831,51679	9	11	8
2026-05-13T23:34:01Z	13831,51695	9	11	8
2026-05-13T23:34:06Z	13831,51708	9	11	8
2026-05-13T23:34:11Z	13831,51731	9	11	8
2026-05-13T23:34:16Z	13831,51745	9	11	8
2026-05-13T23:34:21Z	13831,51761	8	11	8
2026-05-13T23:34:26Z	13831,51774	8	11	8
2026-05-13T23:34:31Z	13831,51790	8	11	8
2026-05-13T23:34:36Z	13831,51803	9	11	8
2026-05-13T23:34:41Z	13831,51819	8	11	8
2026-05-13T23:34:46Z	13831,51840	8	11	8
2026-05-13T23:34:51Z	13831,51855	8	11	8
2026-05-13T23:34:57Z	13831,51868	8	11	8
2026-05-13T23:35:02Z	13831,51882	8	11	8
2026-05-13T23:35:07Z	13831,51895	8	11	8
2026-05-13T23:35:12Z	13831,51908	8	11	8
2026-05-13T23:35:17Z	13831,51922	8	11	8
2026-05-13T23:35:22Z	13831,51936	8	11	8
2026-05-13T23:35:27Z	13831,51952	8	11	8
2026-05-13T23:35:32Z	13831,51966	8	11	8
2026-05-13T23:35:37Z	13831,51979	8	11	8
2026-05-13T23:35:42Z	13831,51993	9	11	8
2026-05-13T23:35:47Z	13831,52010	9	11	8
2026-05-13T23:35:53Z	13831,52023	9	11	8
2026-05-13T23:35:58Z	13831,52036	9	11	8
2026-05-13T23:36:03Z	13831,52049	9	11	8
2026-05-13T23:36:08Z	13831,52062	9	11	8
2026-05-13T23:36:13Z	13831,52075	9	11	8
2026-05-13T23:36:18Z	13831,52096	8	11	8
2026-05-13T23:36:23Z	13831,52109	8	11	8
2026-05-13T23:36:28Z	13831,52122	8	11	8
2026-05-13T23:36:33Z	13831,52135	8	11	8
2026-05-13T23:36:38Z	13831,52149	8	11	8
2026-05-13T23:36:43Z	13831,52163	8	11	8
2026-05-13T23:36:48Z	13831,52180	8	11	8
2026-05-13T23:36:54Z	13831,52193	8	11	8
2026-05-13T23:36:59Z	13831,52210	8	11	8
2026-05-13T23:37:04Z	13831,52223	8	11	8
2026-05-13T23:37:09Z	13831,52239	8	11	8
2026-05-13T23:37:14Z	13831,52253	8	11	8
2026-05-13T23:37:19Z	13831,52273	8	11	8
2026-05-13T23:37:24Z	13831,52286	8	11	8
2026-05-13T23:37:29Z	13831,52314	8	11	8
2026-05-13T23:37:34Z	13831,52327	8	11	8
2026-05-13T23:37:39Z	13831,52340	8	11	8
2026-05-13T23:37:44Z	13831,52355	8	11	8
2026-05-13T23:37:49Z	13831,52368	8	11	8
2026-05-13T23:37:55Z	13831,52381	8	11	8
2026-05-13T23:38:00Z	13831,52394	8	11	8
2026-05-13T23:38:05Z	13831,52407	8	11	8
2026-05-13T23:38:10Z	13831,52420	8	11	8
2026-05-13T23:38:15Z	13831,52434	8	11	8
2026-05-13T23:38:20Z	13831,52448	8	11	8
2026-05-13T23:38:25Z	13831,52462	8	11	8
2026-05-13T23:38:30Z	13831,52487	8	11	8
2026-05-13T23:38:35Z	13831,52569	8	11	8
2026-05-13T23:38:40Z	13831,52586	8	11	8
2026-05-13T23:38:45Z	13831,52600	8	11	8
2026-05-13T23:38:50Z	13831,52616	8	11	8
2026-05-13T23:38:56Z	13831,52630	8	11	8
2026-05-13T23:39:01Z	13831,52645	8	11	8
2026-05-13T23:39:06Z	13831,52658	8	11	8
2026-05-13T23:39:11Z	13831,52671	8	11	8
2026-05-13T23:39:16Z	13831,52686	8	11	8
2026-05-13T23:39:21Z	13831,52707	8	11	8
2026-05-13T23:39:26Z	13831,52720	8	11	8
2026-05-13T23:39:31Z	13831,52733	8	11	8
2026-05-13T23:39:36Z	13831,52746	8	11	8
2026-05-13T23:39:41Z	13831,52760	8	11	8
2026-05-13T23:39:46Z	13831,52774	9	11	8
2026-05-13T23:39:51Z	13831,52787	9	11	8
2026-05-13T23:39:56Z	13831,52804	9	11	8
2026-05-13T23:40:02Z	13831,52817	9	11	8
2026-05-13T23:40:07Z	13831,52831	8	11	8
2026-05-13T23:40:12Z	13831,52844	8	11	8
2026-05-13T23:40:17Z	13831,52861	8	11	8
2026-05-13T23:40:22Z	13831,52874	8	11	8
2026-05-13T23:40:27Z	13831,52891	8	11	8
2026-05-13T23:40:32Z	13831,52908	8	11	8
2026-05-13T23:40:37Z	13831,52921	8	11	8
2026-05-13T23:40:42Z	13831,52935	8	11	8
2026-05-13T23:40:47Z	13831,52949	8	11	8
2026-05-13T23:40:52Z	13831,52962	8	11	8
2026-05-13T23:40:57Z	13831,52975	8	11	8
2026-05-13T23:41:03Z	13831,52988	8	11	8
2026-05-13T23:41:08Z	13831,53001	8	11	8
2026-05-13T23:41:13Z	13831,53014	8	11	8
2026-05-13T23:41:18Z	13831,53028	8	11	8
2026-05-13T23:41:23Z	13831,53041	8	11	8
2026-05-13T23:41:28Z	13831,53054	8	11	8
2026-05-13T23:41:33Z	13831,53074	8	11	8
2026-05-13T23:41:38Z	13831,53087	8	11	8
2026-05-13T23:41:43Z	13831,53100	8	11	8
2026-05-13T23:41:48Z	13831,53117	8	11	8
2026-05-13T23:41:53Z	13831,53130	8	11	8
2026-05-13T23:41:58Z	13831,53143	8	11	8
2026-05-13T23:42:04Z	13831,53156	8	11	8
2026-05-13T23:42:09Z	13831,53169	8	11	8
2026-05-13T23:42:14Z	13831,53183	8	11	8
2026-05-13T23:42:19Z	13831,53196	8	11	8
2026-05-13T23:42:24Z	13831,53212	8	11	8
2026-05-13T23:42:29Z	13831,53225	8	11	8
2026-05-13T23:42:34Z	13831,53238	8	11	8
2026-05-13T23:42:39Z	13831,53252	8	11	8
2026-05-13T23:42:44Z	13831,53266	8	11	8
2026-05-13T23:42:49Z	13831,53294	8	11	8
2026-05-13T23:42:54Z	13831,53307	8	11	8
2026-05-13T23:42:59Z	13831,53320	9	11	8
2026-05-13T23:43:05Z	13831,53334	9	11	8
2026-05-13T23:43:10Z	13831,53347	9	11	8
2026-05-13T23:43:15Z	13831,53361	9	11	8
2026-05-13T23:43:20Z	13831,53377	8	11	8
2026-05-13T23:43:25Z	13831,53390	8	11	8
2026-05-13T23:43:30Z	13831,53403	8	11	8
2026-05-13T23:43:35Z	13831,53481	8	11	8
2026-05-13T23:43:40Z	13831,53495	8	11	8
2026-05-13T23:43:45Z	13831,53509	8	11	8
2026-05-13T23:43:50Z	13831,53522	8	11	8
2026-05-13T23:43:55Z	13831,53535	8	11	8
2026-05-13T23:44:00Z	13831,53548	8	11	8
2026-05-13T23:44:05Z	13831,53561	9	11	8
2026-05-13T23:44:11Z	13831,53574	9	11	8
2026-05-13T23:44:16Z	13831,53588	9	11	8
2026-05-13T23:44:21Z	13831,53601	9	11	8
2026-05-13T23:44:26Z	13831,53614	9	11	8
2026-05-13T23:44:31Z	13831,53627	9	11	8
2026-05-13T23:44:36Z	13831,53640	8	11	8
2026-05-13T23:44:41Z	13831,53661	8	11	8
2026-05-13T23:44:46Z	13831,53675	8	11	8
2026-05-13T23:44:51Z	13831,53691	8	11	8
2026-05-13T23:44:56Z	13831,53704	8	11	8
2026-05-13T23:45:01Z	13831,53717	8	11	8
2026-05-13T23:45:06Z	13831,53730	8	11	8
2026-05-13T23:45:12Z	13831,53743	8	11	8
2026-05-13T23:45:17Z	13831,53771	8	11	8
2026-05-13T23:45:22Z	13831,53785	8	11	8
2026-05-13T23:45:27Z	13831,53798	8	11	8
2026-05-13T23:45:32Z	13831,53811	8	11	8
2026-05-13T23:45:37Z	13831,53824	8	11	8
2026-05-13T23:45:42Z	13831,53837	9	11	8
2026-05-13T23:45:47Z	13831,53855	9	11	8
2026-05-13T23:45:52Z	13831,53868	9	11	8
2026-05-13T23:45:57Z	13831,53881	9	11	8
2026-05-13T23:46:02Z	13831,53895	8	11	8
2026-05-13T23:46:07Z	13831,53908	8	11	8
2026-05-13T23:46:13Z	13831,53921	8	11	8
2026-05-13T23:46:18Z	13831,53938	8	11	8
2026-05-13T23:46:23Z	13831,53951	8	11	8
2026-05-13T23:46:28Z	13831,53964	8	11	8
2026-05-13T23:46:33Z	13831,53977	8	11	8
2026-05-13T23:46:38Z	13831,53990	8	11	8
2026-05-13T23:46:43Z	13831,54003	8	11	8
2026-05-13T23:46:48Z	13831,54024	8	11	8
2026-05-13T23:46:53Z	13831,54037	8	11	8
2026-05-13T23:46:58Z	13831,54098	8	11	8
2026-05-13T23:47:03Z	13831,54307	8	11	8
2026-05-13T23:47:08Z	13831,54320	8	11	8
2026-05-13T23:47:14Z	13831,54362	8	11	8
2026-05-13T23:47:19Z	13831,54380	8	11	8
2026-05-13T23:47:24Z	13831,54393	8	11	8
2026-05-13T23:47:29Z	13831,54429	8	11	8
2026-05-13T23:47:34Z	13831,54489	8	11	8
2026-05-13T23:47:39Z	13831,54502	8	11	8
2026-05-13T23:47:44Z	13831,54516	8	11	8
2026-05-13T23:47:49Z	13831,54532	8	11	8
2026-05-13T23:47:54Z	13831,54546	8	11	8
2026-05-13T23:47:59Z	13831,54559	8	11	8
2026-05-13T23:48:04Z	13831,54572	9	11	8
2026-05-13T23:48:09Z	13831,54585	9	11	8
2026-05-13T23:48:15Z	13831,54599	9	11	8
2026-05-13T23:48:20Z	13831,54612	8	11	8
2026-05-13T23:48:25Z	13831,54625	8	11	8
2026-05-13T23:48:30Z	13831,54638	8	11	8
2026-05-13T23:48:35Z	13831,54716	8	11	8
2026-05-13T23:48:40Z	13831,54730	8	11	8
2026-05-13T23:48:45Z	13831,54744	8	11	8
2026-05-13T23:48:50Z	13831,54757	8	11	8
2026-05-13T23:48:55Z	13831,54771	9	11	8
2026-05-13T23:49:00Z	13831,54787	9	11	8
2026-05-13T23:49:05Z	13831,54803	9	11	8
2026-05-13T23:49:10Z	13831,54817	9	11	8
2026-05-13T23:49:16Z	13831,54831	9	11	8
2026-05-13T23:49:21Z	13831,54847	8	11	8
2026-05-13T23:49:26Z	13831,54860	8	11	8
2026-05-13T23:49:31Z	13831,54873	8	11	8
2026-05-13T23:49:36Z	13831,54886	8	11	8
2026-05-13T23:49:41Z	13831,54899	8	11	8
2026-05-13T23:49:46Z	13831,54913	8	11	8
2026-05-13T23:49:51Z	13831,54926	8	11	8
2026-05-13T23:49:56Z	13831,54947	8	11	8
2026-05-13T23:50:01Z	13831,54960	9	11	8
2026-05-13T23:50:06Z	13831,54973	9	11	8
2026-05-13T23:50:11Z	13831,54986	9	11	8
2026-05-13T23:50:17Z	13831,55001	9	11	8
2026-05-13T23:50:22Z	13831,55014	8	11	8
2026-05-13T23:50:27Z	13831,55028	8	11	8
2026-05-13T23:50:32Z	13831,55041	8	11	8
2026-05-13T23:50:37Z	13831,55054	8	11	8
2026-05-13T23:50:42Z	13831,55067	8	11	8
2026-05-13T23:50:47Z	13831,55081	8	11	8
2026-05-13T23:50:52Z	13831,55097	8	11	8
2026-05-13T23:50:57Z	13831,55110	8	11	8
2026-05-13T23:51:02Z	13831,55128	8	11	8
2026-05-13T23:51:07Z	13831,55141	8	11	8
2026-05-13T23:51:12Z	13831,55154	8	11	8
2026-05-13T23:51:18Z	13831,55168	8	11	8
2026-05-13T23:51:23Z	13831,55181	8	11	8
2026-05-13T23:51:28Z	13831,55194	8	11	8
2026-05-13T23:51:33Z	13831,55207	8	11	8
2026-05-13T23:51:38Z	13831,55220	8	11	8
2026-05-13T23:51:43Z	13831,55233	9	11	8
2026-05-13T23:51:48Z	13831,55251	9	11	8
2026-05-13T23:51:53Z	13831,55264	9	11	8
2026-05-13T23:51:58Z	13831,55277	9	11	8
2026-05-13T23:52:03Z	13831,55291	8	11	8
2026-05-13T23:52:08Z	13831,55313	9	11	8
2026-05-13T23:52:13Z	13831,55328	9	11	8
2026-05-13T23:52:19Z	13831,55344	9	11	8
2026-05-13T23:52:24Z	13831,55357	9	11	8
2026-05-13T23:52:29Z	13831,55370	9	11	8
2026-05-13T23:52:34Z	13831,55383	9	11	8
2026-05-13T23:52:39Z	13831,55396	9	11	8
2026-05-13T23:52:44Z	13831,55413	9	11	8
2026-05-13T23:52:49Z	13831,55426	8	11	8
2026-05-13T23:52:54Z	13831,55439	8	11	8
2026-05-13T23:52:59Z	13831,55452	8	11	8
2026-05-13T23:53:04Z	13831,55465	8	11	8
2026-05-13T23:53:09Z	13831,55479	8	11	8
2026-05-13T23:53:14Z	13831,55493	8	11	8
2026-05-13T23:53:20Z	13831,55506	8	11	8
2026-05-13T23:53:25Z	13831,55519	8	11	8
2026-05-13T23:53:30Z	13831,55532	8	11	8
2026-05-13T23:53:35Z	13831,55610	8	11	8
2026-05-13T23:53:40Z	13831,55624	8	11	8
2026-05-13T23:53:45Z	13831,55638	8	11	8
2026-05-13T23:53:50Z	13831,55654	8	11	8
2026-05-13T23:53:55Z	13831,55667	8	11	8
2026-05-13T23:54:00Z	13831,55680	8	11	8
2026-05-13T23:54:05Z	13831,55693	8	11	8
2026-05-13T23:54:10Z	13831,55706	8	11	8
2026-05-13T23:54:15Z	13831,55720	8	11	8
2026-05-13T23:54:21Z	13831,55733	8	11	8
2026-05-13T23:54:26Z	13831,55746	8	11	8
2026-05-13T23:54:31Z	13831,55759	8	11	8
2026-05-13T23:54:36Z	13831,55773	8	11	8
2026-05-13T23:54:41Z	13831,55786	8	11	8
2026-05-13T23:54:46Z	13831,55800	8	11	8
2026-05-13T23:54:51Z	13831,55813	8	11	8
2026-05-13T23:54:56Z	13831,55826	8	11	8
2026-05-13T23:55:01Z	13831,55839	8	11	8
2026-05-13T23:55:06Z	13831,55852	8	11	8
2026-05-13T23:55:11Z	13831,55873	8	11	8
2026-05-13T23:55:16Z	13831,55887	8	11	8
2026-05-13T23:55:22Z	13831,55903	8	11	8
2026-05-13T23:55:27Z	13831,55920	8	11	8
2026-05-13T23:55:32Z	13831,55938	8	11	8
2026-05-13T23:55:37Z	13831,55965	8	11	8
2026-05-13T23:55:42Z	13831,55978	8	11	8
2026-05-13T23:55:47Z	13831,55992	8	11	8
2026-05-13T23:55:52Z	13831,56094	8	11	8
2026-05-13T23:55:57Z	13831,56109	8	11	8
2026-05-13T23:56:02Z	13831,56128	8	11	8
2026-05-13T23:56:07Z	13831,56141	8	11	8
2026-05-13T23:56:12Z	13831,56154	8	11	8
2026-05-13T23:56:17Z	13831,56168	8	11	8
2026-05-13T23:56:22Z	13831,56181	8	11	8
2026-05-13T23:56:27Z	13831,56194	8	11	8
2026-05-13T23:56:33Z	13831,56207	8	11	8
2026-05-13T23:56:38Z	13831,56221	8	11	8
2026-05-13T23:56:43Z	13831,56234	8	11	8
2026-05-13T23:56:48Z	13831,56252	8	11	8
2026-05-13T23:56:53Z	13831,56268	8	11	8
2026-05-13T23:56:58Z	13831,56283	8	11	8
2026-05-13T23:57:03Z	13831,56298	8	11	8
2026-05-13T23:57:08Z	13831,56315	8	11	8
2026-05-13T23:57:13Z	13831,56339	8	11	8
2026-05-13T23:57:18Z	13831,56353	9	11	8
2026-05-13T23:57:23Z	13831,56381	9	11	8
2026-05-13T23:57:28Z	13831,56394	9	11	8
2026-05-13T23:57:34Z	13831,56409	8	11	8
2026-05-13T23:57:39Z	13831,56422	8	11	8
2026-05-13T23:57:44Z	13831,56436	8	11	8
2026-05-13T23:57:49Z	13831,56449	8	11	8
2026-05-13T23:57:54Z	13831,56462	8	11	8
2026-05-13T23:57:59Z	13831,56475	8	11	8
2026-05-13T23:58:04Z	13831,56488	8	11	8
2026-05-13T23:58:09Z	13831,56501	8	11	8
2026-05-13T23:58:14Z	13831,56515	8	11	8
2026-05-13T23:58:19Z	13831,56531	8	11	8
2026-05-13T23:58:24Z	13831,56545	8	11	8
2026-05-13T23:58:29Z	13831,56560	8	11	8
2026-05-13T23:58:34Z	13831,56638	9	11	8
2026-05-13T23:58:40Z	13831,56652	9	11	8
2026-05-13T23:58:45Z	13831,56666	9	11	8
2026-05-13T23:58:50Z	13831,56683	9	11	8
2026-05-13T23:58:55Z	13831,56696	9	11	8
2026-05-13T23:59:00Z	13831,56712	9	11	8
2026-05-13T23:59:05Z	13831,56725	9	11	8
2026-05-13T23:59:10Z	13831,56738	9	11	8
2026-05-13T23:59:15Z	13831,56752	9	11	8
2026-05-13T23:59:20Z	13831,56765	9	11	8
2026-05-13T23:59:25Z	13831,56778	9	11	8
2026-05-13T23:59:30Z	13831,56791	9	11	8
2026-05-13T23:59:35Z	13831,56805	8	11	8
2026-05-13T23:59:41Z	13831,56822	8	11	8
2026-05-13T23:59:46Z	13831,56838	8	11	8
2026-05-13T23:59:51Z	13831,56854	8	11	8
2026-05-13T23:59:56Z	13831,56884	8	11	8
2026-05-14T00:00:01Z	13831,56897	8	11	8
2026-05-14T00:00:06Z	13831,56914	8	11	8
2026-05-14T00:00:11Z	13831,56927	8	11	8
